+-------+-------------+----------------------------------------------------------------+----------------+--------+---------+---------------------+---------------------+
| id    | record_type | domain_name                                                    | record         | status | version | create_time         | update_time         |
| 31980 |           0 | c-vop-vop25359-25382-23.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 02:01:00 | 2018-11-21 02:02:35 |
| 31981 |           0 | job-vop-vop25359-25382.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 02:01:01 | 2018-11-21 02:02:35 |
| 31982 |           0 | job-vop-vop25359-25382.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 02:01:01 | 2018-11-21 02:02:35 |
| 31983 |           0 | c-vop-vop25364-25383-13.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 03:01:00 | 2018-11-21 03:02:40 |
| 31984 |           0 | c-vop-vop25364-25383-13.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 03:01:00 | 2018-11-21 03:02:40 |
| 31985 |           0 | job-vop-vop25364-25383.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 03:01:01 | 2018-11-21 03:02:40 |
| 31986 |           0 | job-vop-vop25364-25383.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 03:01:01 | 2018-11-21 03:02:40 |
| 31987 |           0 | c-vop-vop25369-25384-30.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 04:01:00 | 2018-11-21 04:03:15 |
| 31988 |           0 | c-vop-vop25369-25384-30.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 04:01:00 | 2018-11-21 04:03:15 |
| 31989 |           0 | job-vop-vop25369-25384.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 04:01:01 | 2018-11-21 04:03:15 |
| 31990 |           0 | job-vop-vop25369-25384.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 04:01:01 | 2018-11-21 04:03:15 |
| 31991 |           0 | c-vop-vop25374-25385-72.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 05:01:00 | 2018-11-21 05:02:30 |
| 31992 |           0 | c-vop-vop25374-25385-72.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 05:01:00 | 2018-11-21 05:02:30 |
| 31993 |           0 | job-vop-vop25374-25385.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 05:01:01 | 2018-11-21 05:02:30 |
| 31994 |           0 | job-vop-vop25374-25385.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 05:01:01 | 2018-11-21 05:02:30 |
| 31995 |           0 | c-vop-vop25379-25386-67.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 06:01:00 | 2018-11-21 06:02:30 |
| 31996 |           0 | c-vop-vop25379-25386-67.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 06:01:00 | 2018-11-21 06:02:30 |
| 31997 |           0 | job-vop-vop25379-25386.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 06:01:01 | 2018-11-21 06:02:30 |
| 31998 |           0 | job-vop-vop25379-25386.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 06:01:01 | 2018-11-21 06:02:30 |
| 31999 |           0 | c-finance-ebs-dev-otb-dailyswitch-25387-74.spark.ns.ai.vip.com | 10.219.237.100 |      0 | v22     | 2018-11-21 06:30:36 | 2018-11-21 08:14:50 |
| 32000 |           0 | c-finance-ebs-dev-otb-dailyswitch-25387-74.spark.ns.ai.vip.com | 10.219.237.101 |      0 | v22     | 2018-11-21 06:30:36 | 2018-11-21 08:14:50 |
| 32001 |           0 | job-finance-ebs-dev-otb-dailyswitch-25387.spark.ns.ai.vip.com  | 10.219.237.100 |      0 | v22     | 2018-11-21 06:30:37 | 2018-11-21 08:14:50 |
| 32002 |           0 | job-finance-ebs-dev-otb-dailyswitch-25387.spark.ns.ai.vip.com  | 10.219.237.101 |      0 | v22     | 2018-11-21 06:30:37 | 2018-11-21 08:14:50 |
| 32003 |           0 | c-vop-vop25384-25388-35.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 07:01:00 | 2018-11-21 07:02:35 |
| 32004 |           0 | c-vop-vop25384-25388-35.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 07:01:00 | 2018-11-21 07:02:35 |
| 32005 |           0 | job-vop-vop25384-25388.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 07:01:00 | 2018-11-21 07:02:35 |
| 32006 |           0 | job-vop-vop25384-25388.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 07:01:00 | 2018-11-21 07:02:35 |
| 32007 |           0 | c-vop-vop25416-25389-14.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 08:01:00 | 2018-11-21 08:02:35 |
| 32008 |           0 | c-vop-vop25416-25389-14.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 08:01:00 | 2018-11-21 08:02:35 |
| 32009 |           0 | job-vop-vop25416-25389.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 08:01:01 | 2018-11-21 08:02:35 |
| 32010 |           0 | job-vop-vop25416-25389.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 08:01:01 | 2018-11-21 08:02:35 |
| 32011 |           0 | c-vop-vop25417-25390-78.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 08:02:00 | 2018-11-21 08:03:45 |
| 32012 |           0 | c-vop-vop25417-25390-78.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 08:02:00 | 2018-11-21 08:03:45 |
| 32013 |           0 | job-vop-vop25417-25390.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 08:02:01 | 2018-11-21 08:03:45 |
| 32014 |           0 | job-vop-vop25417-25390.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 08:02:01 | 2018-11-21 08:03:45 |
| 32015 |           0 | c-vop-vop25448-25391-58.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 09:01:00 | 2018-11-21 09:02:30 |
| 32016 |           0 | c-vop-vop25448-25391-58.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 09:01:00 | 2018-11-21 09:02:30 |
| 32017 |           0 | job-vop-vop25448-25391.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 09:01:01 | 2018-11-21 09:02:30 |
| 32018 |           0 | job-vop-vop25448-25391.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 09:01:01 | 2018-11-21 09:02:30 |
| 32019 |           0 | c-vop-vop25479-25392-74.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 10:01:00 | 2018-11-21 10:02:25 |
| 32020 |           0 | c-vop-vop25479-25392-74.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 10:01:00 | 2018-11-21 10:02:25 |
| 32021 |           0 | job-vop-vop25479-25392.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 10:01:01 | 2018-11-21 10:02:25 |
| 32022 |           0 | job-vop-vop25479-25392.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 10:01:01 | 2018-11-21 10:02:25 |
| 32023 |           0 | c-vop-vop25480-25393-0.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 10:02:00 | 2018-11-21 10:03:35 |
| 32024 |           0 | c-vop-vop25480-25393-0.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 10:02:00 | 2018-11-21 10:03:35 |
| 32025 |           0 | job-vop-vop25480-25393.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 10:02:01 | 2018-11-21 10:03:35 |
| 32026 |           0 | job-vop-vop25480-25393.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 10:02:01 | 2018-11-21 10:03:35 |
| 32027 |           0 | c-vop-vop25481-25394-80.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 10:03:00 | 2018-11-21 10:04:35 |
| 32028 |           0 | c-vop-vop25481-25394-80.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 10:03:00 | 2018-11-21 10:04:35 |
| 32029 |           0 | job-vop-vop25481-25394.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 10:03:00 | 2018-11-21 10:04:35 |
| 32030 |           0 | job-vop-vop25481-25394.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 10:03:00 | 2018-11-21 10:04:35 |
| 32031 |           0 | c-vop-vop25482-25395-93.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 10:04:00 | 2018-11-21 10:05:35 |
| 32032 |           0 | c-vop-vop25482-25395-93.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 10:04:00 | 2018-11-21 10:05:35 |
| 32033 |           0 | job-vop-vop25482-25395.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 10:04:01 | 2018-11-21 10:05:35 |
| 32034 |           0 | job-vop-vop25482-25395.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 10:04:01 | 2018-11-21 10:05:35 |
| 32035 |           0 | c-vop-vop25483-25396-78.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 10:05:00 | 2018-11-21 10:06:15 |
| 32036 |           0 | c-vop-vop25483-25396-78.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 10:05:00 | 2018-11-21 10:06:15 |
| 32037 |           0 | job-vop-vop25483-25396.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 10:05:00 | 2018-11-21 10:06:15 |
| 32038 |           0 | job-vop-vop25483-25396.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 10:05:00 | 2018-11-21 10:06:15 |
| 32039 |           0 | c-vop-vop25484-25397-71.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 10:06:00 | 2018-11-21 10:07:20 |
| 32040 |           0 | c-vop-vop25484-25397-71.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 10:06:00 | 2018-11-21 10:07:20 |
| 32041 |           0 | job-vop-vop25484-25397.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 10:06:01 | 2018-11-21 10:07:20 |
| 32042 |           0 | job-vop-vop25484-25397.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 10:06:01 | 2018-11-21 10:07:20 |
| 32043 |           0 | c-vop-vop25485-25398-31.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 10:07:00 | 2018-11-21 10:08:35 |
| 32044 |           0 | c-vop-vop25485-25398-31.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 10:07:00 | 2018-11-21 10:08:35 |
| 32045 |           0 | job-vop-vop25485-25398.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 10:07:00 | 2018-11-21 10:08:35 |
| 32046 |           0 | job-vop-vop25485-25398.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 10:07:00 | 2018-11-21 10:08:35 |
| 32047 |           0 | c-vop-vop25486-25399-62.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 10:08:00 | 2018-11-21 10:09:50 |
| 32048 |           0 | c-vop-vop25486-25399-62.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 10:08:00 | 2018-11-21 10:09:50 |
| 32049 |           0 | job-vop-vop25486-25399.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 10:08:00 | 2018-11-21 10:09:50 |
| 32050 |           0 | job-vop-vop25486-25399.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 10:08:00 | 2018-11-21 10:09:50 |
| 32051 |           0 | c-vop-vop25487-25400-67.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 10:09:00 | 2018-11-21 10:10:25 |
| 32052 |           0 | c-vop-vop25487-25400-67.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 10:09:00 | 2018-11-21 10:10:25 |
| 32053 |           0 | job-vop-vop25487-25400.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 10:09:00 | 2018-11-21 10:10:25 |
| 32054 |           0 | job-vop-vop25487-25400.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 10:09:00 | 2018-11-21 10:10:25 |
| 32055 |           0 | c-vop-vop25488-25401-60.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 10:10:00 | 2018-11-21 10:11:40 |
| 32056 |           0 | c-vop-vop25488-25401-60.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 10:10:00 | 2018-11-21 10:11:40 |
| 32057 |           0 | job-vop-vop25488-25401.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 10:10:00 | 2018-11-21 10:11:40 |
| 32058 |           0 | job-vop-vop25488-25401.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 10:10:00 | 2018-11-21 10:11:40 |
| 32059 |           0 | c-vop-vop25489-25402-45.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 10:11:00 | 2018-11-21 10:12:25 |
| 32060 |           0 | c-vop-vop25489-25402-45.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 10:11:00 | 2018-11-21 10:12:25 |
| 32061 |           0 | job-vop-vop25489-25402.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 10:11:01 | 2018-11-21 10:12:25 |
| 32062 |           0 | job-vop-vop25489-25402.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 10:11:01 | 2018-11-21 10:12:25 |
| 32063 |           0 | c-vop-vop25490-25403-60.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 10:12:00 | 2018-11-21 10:13:55 |
| 32064 |           0 | c-vop-vop25490-25403-60.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 10:12:00 | 2018-11-21 10:13:55 |
| 32065 |           0 | job-vop-vop25490-25403.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 10:12:01 | 2018-11-21 10:13:55 |
| 32066 |           0 | job-vop-vop25490-25403.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 10:12:01 | 2018-11-21 10:13:55 |
| 32067 |           0 | c-vop-vop25491-25404-9.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 10:13:00 | 2018-11-21 10:14:30 |
| 32068 |           0 | c-vop-vop25491-25404-9.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 10:13:00 | 2018-11-21 10:14:30 |
| 32069 |           0 | job-vop-vop25491-25404.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 10:13:01 | 2018-11-21 10:14:30 |
| 32070 |           0 | job-vop-vop25491-25404.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 10:13:01 | 2018-11-21 10:14:30 |
| 32071 |           0 | c-vop-vop25492-25405-29.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 10:14:00 | 2018-11-21 10:15:30 |
| 32072 |           0 | c-vop-vop25492-25405-29.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 10:14:00 | 2018-11-21 10:15:30 |
| 32073 |           0 | job-vop-vop25492-25405.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 10:14:00 | 2018-11-21 10:15:30 |
| 32074 |           0 | job-vop-vop25492-25405.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 10:14:00 | 2018-11-21 10:15:30 |
| 32075 |           0 | c-vop-vop25493-25406-10.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 10:15:00 | 2018-11-21 10:16:20 |
| 32076 |           0 | c-vop-vop25493-25406-10.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 10:15:00 | 2018-11-21 10:16:20 |
| 32077 |           0 | job-vop-vop25493-25406.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 10:15:01 | 2018-11-21 10:16:20 |
| 32078 |           0 | job-vop-vop25493-25406.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 10:15:01 | 2018-11-21 10:16:20 |
| 32079 |           0 | winnotice-all-814-ad-plarform.flink.ai.vip.com                 | 10.208.75.211  |      0 | v22     | 2018-11-21 10:37:49 | 2018-11-21 15:41:40 |
| 32080 |           0 | impression-all-815-ad-plarform.flink.ai.vip.com                | 10.208.75.211  |      0 | v22     | 2018-11-21 10:45:32 | 2018-11-21 11:28:40 |
| 32081 |           0 | c-vop-vop25498-25407-81.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 11:01:00 | 2018-11-21 11:02:45 |
| 32082 |           0 | c-vop-vop25498-25407-81.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 11:01:00 | 2018-11-21 11:02:45 |
| 32083 |           0 | job-vop-vop25498-25407.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 11:01:01 | 2018-11-21 11:02:45 |
| 32084 |           0 | job-vop-vop25498-25407.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 11:01:01 | 2018-11-21 11:02:45 |
| 32085 |           0 | c-vop-vop25503-25408-59.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 12:01:00 | 2018-11-21 12:02:30 |
| 32086 |           0 | c-vop-vop25503-25408-59.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 12:01:00 | 2018-11-21 12:02:30 |
| 32087 |           0 | job-vop-vop25503-25408.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 12:01:00 | 2018-11-21 12:02:30 |
| 32088 |           0 | job-vop-vop25503-25408.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 12:01:00 | 2018-11-21 12:02:30 |
| 32089 |           0 | resp-ct-idc-816-ad-plarform.flink.ai.vip.com                   | 10.208.75.211  |      0 | v22     | 2018-11-21 12:23:17 | 2018-11-21 12:32:31 |
| 32090 |           0 | resp-price-crea-817-ad-plarform.flink.ai.vip.com               | 10.208.75.211  |      0 | v22     | 2018-11-21 12:25:48 | 2018-11-21 15:12:10 |
| 32091 |           0 | resp-ct-window-818-ad-plarform.flink.ai.vip.com                | 10.208.75.211  |      0 | v22     | 2018-11-21 12:32:59 | 2018-11-21 15:12:17 |
| 32092 |           0 | resp-ct-idc-819-ad-plarform.flink.ai.vip.com                   | 10.208.75.211  |      0 | v22     | 2018-11-21 12:33:02 | 2018-11-21 15:12:05 |
| 32093 |           0 | resp-price-supl-820-ad-plarform.flink.ai.vip.com               | 10.208.75.211  |      0 | v22     | 2018-11-21 12:36:26 | 2018-11-21 15:11:59 |
| 32094 |           0 | resp-price-camp-821-ad-plarform.flink.ai.vip.com               | 10.208.75.211  |      0 | v22     | 2018-11-21 12:37:26 | 2018-11-21 15:11:54 |
| 32095 |           0 | resp-price-ad-822-ad-plarform.flink.ai.vip.com                 | 10.208.75.211  |      0 | v22     | 2018-11-21 12:38:06 | 2018-11-21 15:11:45 |
| 32096 |           0 | resp-price-pid-823-ad-plarform.flink.ai.vip.com                | 10.208.75.211  |      0 | v22     | 2018-11-21 12:38:40 | 2018-11-21 15:11:39 |
| 32097 |           0 | resp-alg-suply-824-ad-plarform.flink.ai.vip.com                | 10.208.75.211  |      0 | v22     | 2018-11-21 12:39:45 | 2018-11-21 15:11:36 |
| 32098 |           0 | resp-alg-adid-825-ad-plarform.flink.ai.vip.com                 | 10.208.75.211  |      0 | v22     | 2018-11-21 12:40:13 | 2018-11-21 15:11:32 |
| 32099 |           0 | demand-forecast-history.spark.ai.vip.com                       | 10.208.75.211  |      1 | v22     | 2018-11-21 12:41:50 | 2018-11-21 12:41:50 |
| 32100 |           0 | c-vop-vop25508-25409-60.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 13:01:00 | 2018-11-21 13:03:15 |
| 32101 |           0 | c-vop-vop25508-25409-60.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 13:01:00 | 2018-11-21 13:03:15 |
| 32102 |           0 | job-vop-vop25508-25409.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 13:01:01 | 2018-11-21 13:03:15 |
| 32103 |           0 | job-vop-vop25508-25409.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 13:01:01 | 2018-11-21 13:03:15 |
| 32104 |           0 | c-demand-forecast-lin-median-test-25410-52.spark.ns.ai.vip.com | 10.219.237.100 |      0 | v22     | 2018-11-21 13:55:16 | 2018-11-21 14:03:20 |
| 32105 |           0 | c-demand-forecast-lin-median-test-25410-52.spark.ns.ai.vip.com | 10.219.237.101 |      0 | v22     | 2018-11-21 13:55:16 | 2018-11-21 14:03:20 |
| 32106 |           0 | job-demand-forecast-lin-median-test-25410.spark.ns.ai.vip.com  | 10.219.237.100 |      0 | v22     | 2018-11-21 13:55:17 | 2018-11-21 14:03:20 |
| 32107 |           0 | job-demand-forecast-lin-median-test-25410.spark.ns.ai.vip.com  | 10.219.237.101 |      0 | v22     | 2018-11-21 13:55:17 | 2018-11-21 14:03:20 |
| 32108 |           0 | job-demand-forecast-testspark-25411.spark.ns.ai.vip.com        | 10.219.237.100 |      0 | v22     | 2018-11-21 13:59:18 | 2018-11-21 14:00:24 |
| 32109 |           0 | job-demand-forecast-testspark-25411.spark.ns.ai.vip.com        | 10.219.237.101 |      0 | v22     | 2018-11-21 13:59:18 | 2018-11-21 14:00:24 |
| 32110 |           0 | c-vop-vop25539-25412-59.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 14:01:00 | 2018-11-21 14:02:25 |
| 32111 |           0 | c-vop-vop25539-25412-59.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 14:01:00 | 2018-11-21 14:02:25 |
| 32112 |           0 | job-vop-vop25539-25412.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 14:01:00 | 2018-11-21 14:02:25 |
| 32113 |           0 | job-vop-vop25539-25412.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 14:01:00 | 2018-11-21 14:02:25 |
| 32114 |           0 | job-demand-forecast-testspark-25413.spark.ns.ai.vip.com        | 10.219.237.100 |      0 | v22     | 2018-11-21 14:01:26 | 2018-11-21 14:21:35 |
| 32115 |           0 | job-demand-forecast-testspark-25413.spark.ns.ai.vip.com        | 10.219.237.101 |      0 | v22     | 2018-11-21 14:01:26 | 2018-11-21 14:21:35 |
| 32116 |           0 | c-vop-vop25540-25414-51.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 14:02:00 | 2018-11-21 14:22:00 |
| 32117 |           0 | c-vop-vop25540-25414-51.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 14:02:00 | 2018-11-21 14:22:00 |
| 32118 |           0 | job-vop-vop25540-25414.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 14:02:00 | 2018-11-21 14:22:00 |
| 32119 |           0 | job-vop-vop25540-25414.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 14:02:00 | 2018-11-21 14:22:00 |
| 32120 |           0 | c-vop-vop25541-25415-97.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 14:03:09 | 2018-11-21 14:04:50 |
| 32121 |           0 | c-vop-vop25541-25415-97.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 14:03:09 | 2018-11-21 14:04:50 |
| 32122 |           0 | job-vop-vop25541-25415.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 14:03:10 | 2018-11-21 14:04:50 |
| 32123 |           0 | job-vop-vop25541-25415.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 14:03:10 | 2018-11-21 14:04:50 |
| 32124 |           0 | c-vop-vop25542-25416-92.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 14:04:00 | 2018-11-21 14:24:00 |
| 32125 |           0 | c-vop-vop25542-25416-92.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 14:04:00 | 2018-11-21 14:24:00 |
| 32126 |           0 | job-vop-vop25542-25416.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 14:04:00 | 2018-11-21 14:24:00 |
| 32127 |           0 | job-vop-vop25542-25416.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 14:04:00 | 2018-11-21 14:24:00 |
| 32128 |           0 | c-vop-vop25543-25417-49.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 14:05:00 | 2018-11-21 14:25:00 |
| 32129 |           0 | c-vop-vop25543-25417-49.spark.ns.ai.vip.com                    | 10.219.237.101 |      0 | v22     | 2018-11-21 14:05:00 | 2018-11-21 14:25:00 |
| 32130 |           0 | job-vop-vop25543-25417.spark.ns.ai.vip.com                     | 10.219.237.100 |      0 | v22     | 2018-11-21 14:05:01 | 2018-11-21 14:25:00 |
| 32131 |           0 | job-vop-vop25543-25417.spark.ns.ai.vip.com                     | 10.219.237.101 |      0 | v22     | 2018-11-21 14:05:01 | 2018-11-21 14:25:00 |
| 32132 |           0 | job-demand-forecast-ppg201811211405-25418.spark.ns.ai.vip.com  | 10.219.237.100 |      0 | v22     | 2018-11-21 14:05:26 | 2018-11-21 14:19:20 |
| 32133 |           0 | job-demand-forecast-ppg201811211405-25418.spark.ns.ai.vip.com  | 10.219.237.101 |      0 | v22     | 2018-11-21 14:05:26 | 2018-11-21 14:19:20 |
| 32134 |           0 | c-vop-vop25544-25419-26.spark.ns.ai.vip.com                    | 10.219.237.100 |      0 | v22     | 2018-11-21 14:06:00 | 2018-11-21 14:26:00 |
